id,bw,duration,packets,data_pkts,data_bytes,rexmit_pkts,rexmit_bytes,rtt_avg,rtt_min,rtt_max,stdev_rtt,rtt_count,reordering,ttl_min,ttl_max,max_seg_size,min_seg_size,win_max,win_min,rtx_RTO,rtx_FR,net_dup,flow_control,unnece_rtx_RTO,stallCount,qualityChanges,skippedFrames,fpsChanges,twitch_backend
10435,14.0,120.0,608.0,61.0,1512.1333333333334,0.0,0.0,42.96496906666666,18.42846666666667,150.04653333333331,56.1880764,87.0,0.0,64.0,732.2,31.533333333333335,64326.333333333336,59776.26666666667,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,9,1.7.0-twitch.1-rc.1
10436,5.0,120.0,1064.0,117.0,6767.866666666667,0.0,0.0,22.538162,0.4033333333333333,113.97133333333333,49.164097,143.0,0.0,64.0,844.9333333333333,32.2,64499.0,59759.6,0.0,0.0,0.0,0.0,0.0,0.0,2,4,27,9,1.7.0-twitch.1-rc.1
10437,7.0,120.0,1322.0,167.0,8481.736842105263,0.0,0.0,17.14410657894737,0.47163157894736846,103.71026315789473,40.26466578947368,202.0,0.0,64.0,1067.6842105263158,25.473684210526315,64648.94736842105,59280.47368421053,0.0,0.0,0.0,0.0,0.0,0.0,1,2,36,8,1.7.0-twitch.1-rc.1
10438,9.0,120.0,204.0,34.0,1275.8,0.0,0.0,38.7384246,0.3379,150.0653,54.90118689999999,52.0,0.0,64.0,761.9,33.2,64240.0,62301.4,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,9,1.7.0-twitch.1-rc.1
10439,11.0,120.0,230.0,43.0,1383.7272727272727,0.0,0.0,27.78623972727273,0.44563636363636366,145.90163636363638,62.491057818181815,62.0,0.0,64.0,789.0909090909091,35.81818181818182,64240.0,62454.27272727273,0.0,0.0,0.0,0.0,0.0,0.0,1,2,172,8,1.7.0-twitch.1-rc.1
10440,14.0,120.0,669.0,59.0,1394.9333333333334,0.0,0.0,25.3511552,0.42086666666666667,119.79780000000001,47.080386133333334,86.0,0.0,64.0,693.0,31.066666666666666,64412.666666666664,60410.86666666667,0.0,0.0,0.0,0.0,0.0,0.0,1,1,48,9,1.7.0-twitch.1-rc.1
10441,5.0,120.0,2895.0,81.0,4927.538461538462,0.0,0.0,24.620194538461536,0.4284615384615385,127.57992307692308,54.589656999999995,99.0,0.0,64.0,898.9230769230769,41.30769230769231,64439.230769230766,61254.769230769234,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,10,1.7.0-twitch.1-rc.1
10442,7.0,120.0,781.0,55.0,1710.076923076923,0.0,0.0,40.161970076923076,20.865538461538463,123.75853846153845,43.90286523076923,77.0,0.0,64.0,836.5384615384615,23.76923076923077,64439.230769230766,58762.53846153846,0.0,0.0,0.0,0.0,0.0,0.0,1,2,5,9,1.7.0-twitch.1-rc.1
10443,9.0,120.0,158.0,36.0,1202.5454545454545,0.0,0.0,49.56530918181818,25.845000000000002,140.21272727272728,51.60753981818182,54.0,0.0,64.0,730.6363636363636,41.63636363636363,64240.0,61924.27272727273,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,9,1.7.0-twitch.1-rc.1
10444,11.0,120.0,201.0,39.0,1227.909090909091,0.0,0.0,45.771702454545455,24.334909090909093,136.439,48.492518,58.0,0.0,64.0,741.3636363636364,23.727272727272727,64240.0,61007.545454545456,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,9,1.7.0-twitch.1-rc.1
10445,14.0,120.0,617.0,56.0,1640.923076923077,0.0,0.0,22.54997253846154,0.42092307692307696,119.85707692307693,50.89218215384615,79.0,0.0,64.0,873.5384615384615,26.153846153846153,64439.230769230766,56849.53846153846,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,9,1.7.0-twitch.1-rc.1
10446,5.0,120.0,200.0,39.0,1225.1818181818182,0.0,0.0,46.440901,24.28263636363636,139.3049090909091,50.04887936363637,58.0,0.0,64.0,739.4545454545455,23.727272727272727,64240.0,61734.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,57,7,1.7.0-twitch.1-rc.1
10447,7.0,120.0,202.0,39.0,1435.4,0.0,0.0,24.7085508,0.4524,125.6703,54.6356055,56.0,0.0,64.0,816.4,36.3,64240.0,61089.2,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,7,1.7.0-twitch.1-rc.1
10448,9.0,120.0,556.0,58.0,1368.6,0.0,0.0,33.719019200000005,0.45766666666666667,160.58006666666668,66.96797413333333,86.0,0.0,64.0,696.9333333333333,30.6,64412.666666666664,60099.6,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,9,1.7.0-twitch.1-rc.1
10449,11.0,120.0,201.0,38.0,1223.6363636363637,0.0,0.0,49.07833254545455,26.06781818181818,141.45136363636362,50.97207463636364,57.0,0.0,64.0,733.9090909090909,32.36363636363637,64240.0,62807.09090909091,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,8,1.7.0-twitch.1-rc.1
10450,14.0,120.0,184.0,43.0,1128.5384615384614,0.0,0.0,47.4148593076923,21.82461538461538,153.97423076923076,57.76118546153846,65.0,0.0,64.0,710.7692307692307,31.615384615384617,64240.0,60133.692307692305,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,10,1.7.0-twitch.1-rc.1
10451,5.0,120.0,4065.0,130.0,6139.111111111111,0.0,0.0,20.564475833333333,0.4311111111111111,102.21738888888889,44.386730666666665,125.0,0.0,64.0,933.0555555555555,30.833333333333332,64527.77777777778,57972.166666666664,0.0,0.0,0.0,0.0,0.0,0.0,5,4,50,9,1.7.0-twitch.1-rc.1
10452,7.0,120.0,7998.0,259.0,19897.066666666666,0.0,0.0,19.9319802,0.4189333333333333,117.89773333333332,46.063682666666665,281.0,0.0,64.0,853.0666666666667,25.866666666666667,64585.333333333336,60840.26666666667,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0,8,1.7.0-twitch.1-rc.1
10453,9.0,120.0,201.0,38.0,1221.090909090909,0.0,0.0,34.549034272727276,0.43409090909090914,131.38527272727273,47.161515,58.0,0.0,64.0,736.8181818181819,32.36363636363637,64240.0,61217.09090909091,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,6,1.7.0-twitch.1-rc.1
10454,11.0,120.0,84.0,22.0,1174.2857142857142,0.0,0.0,66.938637,39.17814285714286,180.5147142857143,62.423474285714285,33.0,0.0,64.0,823.0,23.571428571428573,64240.0,62754.42857142857,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,8,1.7.0-twitch.1-rc.1
10455,14.0,120.0,177.0,38.0,2061.6,0.0,0.0,37.0523791,0.545,147.5203,53.013752,54.0,0.0,64.0,978.6,33.9,64240.0,62366.6,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,8,1.7.0-twitch.1-rc.1
10456,5.0,120.0,737.0,62.0,1672.4285714285713,0.0,0.0,41.5800545,19.405142857142856,142.16857142857143,50.929530285714286,86.0,0.0,64.0,709.4285714285714,31.071428571428573,64425.0,62104.642857142855,0.0,0.0,0.0,0.0,0.0,0.0,2,1,54,10,1.7.0-twitch.1-rc.1
10457,7.0,120.0,247.0,49.0,1289.1538461538462,0.0,0.0,38.739990923076924,0.48492307692307696,189.78376923076922,84.50752200000001,71.0,0.0,64.0,755.3846153846154,41.84615384615385,64240.0,62082.92307692308,0.0,0.0,0.0,0.0,0.0,0.0,2,2,38,10,1.7.0-twitch.1-rc.1
10458,9.0,120.0,1000.0,78.0,2587.3125,2.0,2.0,18.656307,0.4765625,100.7523125,42.0597703125,99.0,0.0,64.0,880.25,25.75,64563.75,58580.125,2.0,0.0,0.0,0.0,0.0,0.0,2,4,126,10,1.7.0-twitch.1-rc.1
10459,11.0,120.0,229.0,43.0,1268.3333333333333,0.0,0.0,44.08417649999999,21.9385,138.53058333333334,50.526739666666664,63.0,0.0,64.0,723.3333333333334,32.25,64240.0,62299.083333333336,0.0,0.0,0.0,0.0,0.0,0.0,1,2,109,8,1.7.0-twitch.1-rc.1
10460,14.0,120.0,787.0,96.0,5458.5,0.0,0.0,29.823979714285713,0.46385714285714286,167.69485714285716,69.00919371428571,85.0,0.0,64.0,932.5,26.0,64517.5,60219.71428571428,0.0,0.0,0.0,0.0,0.0,0.0,2,4,3,10,1.7.0-twitch.1-rc.1
10461,5.0,120.0,320.0,72.0,2820.4375,2.0,2.0,46.4368555,17.6218125,162.520625,64.189036375,98.0,0.0,64.0,797.625,36.125,64320.9375,61586.3125,2.0,0.0,0.0,0.0,0.0,0.0,2,5,13,9,1.7.0-twitch.1-rc.1
10462,7.0,120.0,659.0,74.0,1668.2222222222222,1.0,1.0,26.976099944444442,0.45877777777777784,143.7185,60.90358683333333,106.0,0.0,64.0,761.8333333333334,64.27777777777777,64383.88888888889,61315.38888888889,1.0,0.0,0.0,0.0,0.0,0.0,3,4,126,10,1.7.0-twitch.1-rc.1
10463,9.0,120.0,713.0,53.0,1605.6666666666667,0.0,0.0,25.940656166666667,0.5121666666666667,138.21791666666667,58.75969625,75.0,0.0,64.0,783.25,26.333333333333332,64455.833333333336,59386.166666666664,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,10,1.7.0-twitch.1-rc.1
10464,11.0,120.0,852.0,108.0,4996.5,0.0,0.0,35.224649944444444,14.666611111111113,133.6522222222222,48.89598566666667,93.0,0.0,64.0,633.8333333333334,20.22222222222222,64455.833333333336,61681.11111111111,0.0,0.0,0.0,0.0,0.0,0.0,2,2,9,9,1.7.0-twitch.1-rc.1
10465,14.0,120.0,571.0,53.0,1664.8333333333333,0.0,0.0,31.574862,0.44016666666666665,181.2105,74.33475374999999,74.0,0.0,64.0,774.6666666666666,34.25,64455.833333333336,60133.416666666664,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,8,1.7.0-twitch.1-rc.1
10466,5.0,120.0,6536.0,192.0,10042.526315789473,4.0,28.0,24.357084263157894,0.4349473684210526,136.153,55.95610057894737,218.0,0.0,64.0,894.7894736842105,25.473684210526315,64512.63157894737,58062.94736842105,3.0,0.0,0.0,0.0,1.0,0.0,3,2,0,10,1.7.0-twitch.1-rc.1
10467,7.0,120.0,3298.0,120.0,4091.809523809524,0.0,0.0,25.031932809523806,0.4352857142857143,135.5197619047619,56.87607833333333,135.0,0.0,64.0,956.6190476190476,34.714285714285715,64486.666666666664,59479.23809523809,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,3,1.7.0-twitch.1-rc.1
10468,9.0,120.0,718.0,102.0,4236.35294117647,0.0,0.0,25.00630288235294,0.47811764705882354,133.23270588235295,56.59698664705883,103.0,0.0,64.0,859.2352941176471,31.647058823529413,64544.705882352944,60185.41176470588,0.0,0.0,0.0,0.0,0.0,0.0,2,2,8,10,1.7.0-twitch.1-rc.1
10469,11.0,120.0,165.0,34.0,1222.9,0.0,0.0,36.881201999999995,0.5216999999999999,146.4678,52.477423099999996,52.0,0.0,64.0,760.0,23.7,64240.0,61146.1,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,8,1.7.0-twitch.1-rc.1
10470,14.0,120.0,616.0,53.0,1368.5714285714287,1.0,1.0,30.22553435714286,0.45442857142857146,118.29342857142856,42.784106,78.0,0.0,64.0,710.4285714285714,30.571428571428573,64425.0,56673.142857142855,1.0,0.0,0.0,0.0,0.0,0.0,1,3,0,9,1.7.0-twitch.1-rc.1
10471,5.0,120.0,146.0,33.0,1171.0,0.0,0.0,50.8753592,27.1783,150.0968,53.606585700000004,50.0,0.0,64.0,759.2,23.7,64240.0,62391.7,0.0,0.0,0.0,0.0,0.0,0.0,2,2,72,7,1.7.0-twitch.1-rc.1
10472,7.0,120.0,148.0,32.0,1157.5,0.0,0.0,50.2827843,26.5639,140.6634,51.628434600000006,49.0,0.0,64.0,755.1,33.2,64240.0,62958.4,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,10,1.7.0-twitch.1-rc.1
10473,9.0,120.0,492.0,78.0,4970.0,0.0,0.0,23.379675250000002,0.42416666666666664,126.85066666666667,52.76877508333333,100.0,0.0,64.0,843.25,26.333333333333332,64455.833333333336,60274.916666666664,0.0,0.0,0.0,0.0,0.0,0.0,1,1,44,9,1.7.0-twitch.1-rc.1
10474,11.0,120.0,757.0,61.0,1808.9333333333334,0.0,0.0,46.30486,18.427533333333333,139.8237333333333,43.305472,88.0,0.0,64.0,715.1333333333333,22.666666666666668,64412.666666666664,57605.333333333336,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,10,1.7.0-twitch.1-rc.1
10475,14.0,120.0,707.0,51.0,1628.5,0.0,0.0,30.743975333333335,0.46258333333333335,126.91291666666666,44.76199458333334,73.0,0.0,64.0,732.1666666666666,23.75,64455.833333333336,59320.416666666664,0.0,0.0,0.0,0.0,0.0,0.0,1,1,43,10,1.7.0-twitch.1-rc.1
10476,5.0,120.0,659.0,66.0,1802.6875,0.0,0.0,27.727650125,5.72375,121.6296875,49.8254173125,94.0,0.0,64.0,734.625,36.5625,64401.875,58386.75,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2,9,1.7.0-twitch.1-rc.1
10477,7.0,120.0,955.0,139.0,8325.875,0.0,0.0,19.35485775,0.45325,111.6114375,44.7257809375,168.0,0.0,64.0,944.125,32.125,64644.6875,58062.8125,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,8,1.7.0-twitch.1-rc.1
10478,9.0,120.0,781.0,116.0,10233.25,0.0,0.0,43.417891999999995,23.709083333333336,128.05333333333334,45.05668358333333,65.0,0.0,64.0,806.6666666666666,23.75,64347.916666666664,62001.083333333336,0.0,0.0,0.0,0.0,0.0,0.0,1,2,6,9,1.7.0-twitch.1-rc.1
10479,11.0,120.0,550.0,89.0,7106.333333333333,0.0,0.0,45.370042500000004,22.869583333333335,140.00475,50.87210291666667,64.0,0.0,64.0,804.8333333333334,32.25,64347.916666666664,61270.25,0.0,0.0,0.0,0.0,0.0,0.0,1,3,52,7,1.7.0-twitch.1-rc.1
10480,14.0,120.0,704.0,56.0,1655.7692307692307,0.0,0.0,32.58809623076923,0.4563846153846154,136.35146153846154,49.267726384615386,79.0,0.0,64.0,714.8461538461538,31.615384615384617,64439.230769230766,62455.07692307692,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,8,1.7.0-twitch.1-rc.1
10481,5.0,120.0,688.0,57.0,1605.6923076923076,0.0,0.0,24.129744153846154,0.46576923076923077,127.82953846153848,54.341312153846154,80.0,0.0,64.0,753.8461538461538,34.0,64439.230769230766,57596.92307692308,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,8,1.7.0-twitch.1-rc.1
10482,7.0,120.0,235.0,51.0,1214.5333333333333,0.0,0.0,48.070109,17.906866666666666,171.45093333333335,67.62911626666667,77.0,0.0,64.0,736.8,37.86666666666667,64240.0,62865.13333333333,0.0,0.0,0.0,0.0,0.0,0.0,1,1,59,8,1.7.0-twitch.1-rc.1
10483,9.0,120.0,598.0,58.0,1752.923076923077,0.0,0.0,22.11837092307692,0.4248461538461539,119.76684615384616,50.208937769230765,82.0,0.0,64.0,817.2307692307693,26.153846153846153,64439.230769230766,57228.692307692305,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,8,1.7.0-twitch.1-rc.1
10484,11.0,120.0,579.0,52.0,1548.5833333333333,0.0,0.0,24.329950666666665,0.4613333333333333,129.006,54.91820341666667,74.0,0.0,64.0,772.5,26.333333333333332,64455.833333333336,54901.333333333336,0.0,0.0,0.0,0.0,0.0,0.0,1,2,72,10,1.7.0-twitch.1-rc.1
10485,14.0,120.0,157.0,36.0,1122.6363636363637,0.0,0.0,46.41094172727273,24.828454545454544,135.30790909090908,48.39057218181818,55.0,0.0,64.0,740.8181818181819,23.727272727272727,64240.0,62711.72727272727,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,7,1.7.0-twitch.1-rc.1
10486,5.0,120.0,143.0,33.0,1156.0,0.0,0.0,48.2809642,26.818399999999997,136.4631,48.2400151,50.0,0.0,64.0,759.2,23.7,64240.0,62804.3,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,7,1.7.0-twitch.1-rc.1
10487,7.0,120.0,677.0,63.0,1763.2857142857142,0.0,0.0,21.90437742857143,0.4097142857142857,117.8862142857143,49.56711685714286,88.0,0.0,64.0,880.5,26.0,64425.0,61360.42857142857,0.0,0.0,0.0,0.0,0.0,0.0,2,1,22,10,1.7.0-twitch.1-rc.1
10488,9.0,120.0,547.0,52.0,1542.1666666666667,0.0,0.0,23.804648416666666,0.4283333333333333,127.0095,53.943581,74.0,0.0,64.0,769.4166666666666,26.333333333333332,64455.833333333336,55424.75,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,8,1.7.0-twitch.1-rc.1
10489,11.0,120.0,185.0,43.0,1251.0833333333333,0.0,0.0,44.311382083333335,0.3965,218.6208333333333,97.34474141666668,64.0,0.0,64.0,780.0833333333334,42.75,64240.0,61995.75,0.0,0.0,0.0,0.0,0.0,0.0,2,2,41,10,1.7.0-twitch.1-rc.1
10490,14.0,120.0,647.0,60.0,1654.7142857142858,0.0,0.0,23.65397085714286,0.3367857142857143,122.88571428571429,52.866531214285715,85.0,0.0,64.0,792.0,40.07142857142857,64425.0,58043.07142857143,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,9,1.7.0-twitch.1-rc.1
10491,5.0,120.0,939.0,109.0,4905.058823529412,0.0,0.0,24.609292882352943,0.43729411764705883,125.41335294117647,54.46758652941177,100.0,0.0,64.0,765.1176470588235,37.23529411764706,64468.529411764706,58644.17647058824,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0,10,1.7.0-twitch.1-rc.1
10492,7.0,120.0,158.0,37.0,1196.5454545454545,0.0,0.0,45.95780709090909,25.55718181818182,130.11654545454545,45.824116272727274,56.0,0.0,64.0,776.2727272727273,23.727272727272727,64240.0,62235.72727272727,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,10,1.7.0-twitch.1-rc.1
10493,9.0,120.0,199.0,38.0,1223.4545454545455,1.0,1.0,46.10241809090909,25.32781818181818,133.71045454545455,47.10650381818182,56.0,0.0,64.0,746.8181818181819,23.727272727272727,64240.0,62285.181818181816,1.0,0.0,0.0,0.0,0.0,0.0,1,2,0,9,1.7.0-twitch.1-rc.1
10494,11.0,120.0,740.0,57.0,1699.3076923076924,0.0,0.0,30.489976846153848,0.49876923076923074,127.1386923076923,45.11277861538461,80.0,0.0,64.0,717.3846153846154,31.615384615384617,64439.230769230766,61100.307692307695,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,9,1.7.0-twitch.1-rc.1
10495,14.0,120.0,610.0,56.0,1499.6153846153845,0.0,0.0,22.100894923076922,0.44246153846153846,119.41146153846154,50.32813269230769,80.0,0.0,64.0,755.3846153846154,26.153846153846153,64439.230769230766,58250.230769230766,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,9,1.7.0-twitch.1-rc.1
10496,5.0,120.0,728.0,61.0,1541.4285714285713,0.0,0.0,24.505834785714285,0.45435714285714285,132.14457142857142,55.685741,86.0,0.0,64.0,740.9285714285714,33.285714285714285,64425.0,57501.642857142855,0.0,0.0,0.0,0.0,0.0,0.0,1,2,4,9,1.7.0-twitch.1-rc.1
10497,7.0,120.0,230.0,46.0,1339.0833333333333,0.0,0.0,26.766311416666667,0.44483333333333336,134.43325000000002,58.94807175,67.0,0.0,64.0,761.1666666666666,42.75,64240.0,61160.333333333336,0.0,0.0,0.0,0.0,0.0,0.0,1,2,135,8,1.7.0-twitch.1-rc.1
10498,9.0,120.0,201.0,38.0,1219.4545454545455,0.0,0.0,48.587830545454544,26.052272727272726,138.50418181818182,49.88070718181818,57.0,0.0,64.0,735.7272727272727,32.36363636363637,64240.0,61372.72727272727,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,9,1.7.0-twitch.1-rc.1
10499,11.0,120.0,660.0,63.0,1680.142857142857,0.0,0.0,23.803830928571426,0.5049285714285714,128.0695,53.874606071428566,88.0,0.0,64.0,766.7142857142857,33.285714285714285,64425.0,61616.857142857145,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,10,1.7.0-twitch.1-rc.1
10500,14.0,120.0,663.0,55.0,1546.6923076923076,0.0,0.0,30.449263076923078,0.37684615384615383,123.28353846153846,42.15076930769231,79.0,0.0,64.0,716.1538461538462,23.76923076923077,64439.230769230766,62211.46153846154,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,10,1.7.0-twitch.1-rc.1
10501,5.0,120.0,801.0,61.0,1619.0,0.0,0.0,22.145957785714284,0.4152857142857143,118.89200000000001,50.35546885714286,86.0,0.0,64.0,779.1428571428571,33.285714285714285,64425.0,57905.28571428572,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,8,1.7.0-twitch.1-rc.1
10502,7.0,120.0,227.0,46.0,1209.0,1.0,1.0,42.439545230769234,21.072615384615386,134.16930769230768,48.80511692307693,67.0,0.0,64.0,710.9230769230769,31.615384615384617,64240.0,62626.92307692308,1.0,0.0,0.0,0.0,0.0,0.0,2,4,90,7,1.7.0-twitch.1-rc.1
10503,9.0,120.0,355.0,104.0,3493.2380952380954,0.0,0.0,22.183413047619048,0.5666666666666667,108.63490476190476,47.94381823809524,114.0,0.0,64.0,1209.2857142857142,30.19047619047619,64301.666666666664,61248.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,5,1.7.0-twitch.1-rc.1
10504,11.0,120.0,667.0,53.0,1592.5833333333333,0.0,0.0,23.641033500000002,0.41700000000000004,127.067,53.554305916666664,75.0,0.0,64.0,773.5,26.333333333333332,64455.833333333336,56866.5,0.0,0.0,0.0,0.0,0.0,0.0,1,3,6,10,1.7.0-twitch.1-rc.1
10505,14.0,120.0,380.0,124.0,3126.4814814814813,0.0,0.0,24.312410333333332,10.440518518518518,91.59544444444445,33.07298292592593,172.0,0.0,64.0,1186.6296296296296,23.88888888888889,64240.0,62062.555555555555,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,7,1.7.0-twitch.1-rc.1
10506,5.0,120.0,2870.0,166.0,5876.166666666667,0.0,0.0,17.032507708333334,0.5132916666666666,91.8225,38.41265545833333,147.0,0.0,64.0,1095.4166666666667,25.166666666666668,64509.791666666664,61507.125,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0,10,1.7.0-twitch.1-rc.1
10507,7.0,120.0,812.0,83.0,4575.923076923077,0.0,0.0,21.380397692307692,0.5062307692307692,116.67730769230768,48.53651453846154,102.0,0.0,64.0,832.6153846153846,26.153846153846153,64538.846153846156,55209.53846153846,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,10,1.7.0-twitch.1-rc.1
10508,9.0,120.0,558.0,54.0,1473.7692307692307,0.0,0.0,24.91960576923077,0.42953846153846154,125.71669230769231,54.617303923076925,78.0,0.0,64.0,749.6923076923077,33.46153846153846,64439.230769230766,59794.846153846156,0.0,0.0,0.0,0.0,0.0,0.0,1,2,145,5,1.7.0-twitch.1-rc.1
10509,11.0,120.0,216.0,42.0,1200.25,1.0,1.0,31.99802375,0.49475,130.8409166666667,46.80427316666667,63.0,0.0,64.0,738.3333333333334,23.75,64240.0,61515.416666666664,1.0,0.0,0.0,0.0,0.0,0.0,1,2,1,8,1.7.0-twitch.1-rc.1
10510,14.0,120.0,633.0,64.0,2023.0,0.0,0.0,26.688749642857143,0.46228571428571424,142.5817142857143,60.50042157142857,85.0,0.0,64.0,807.5,33.285714285714285,64425.0,57809.07142857143,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,7,1.7.0-twitch.1-rc.1
10511,5.0,120.0,503.0,48.0,1535.4166666666667,0.0,0.0,32.9918275,0.40349999999999997,133.32408333333333,47.76963991666667,69.0,0.0,64.0,728.0833333333334,32.25,64347.916666666664,62035.666666666664,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,8,1.7.0-twitch.1-rc.1
10512,7.0,120.0,206.0,39.0,1218.4545454545455,0.0,0.0,45.41662827272727,24.936818181818182,131.66018181818183,46.415831454545454,58.0,0.0,64.0,739.5454545454545,23.727272727272727,64240.0,62521.09090909091,0.0,0.0,0.0,0.0,0.0,0.0,1,1,27,10,1.7.0-twitch.1-rc.1
10513,9.0,120.0,287.0,63.0,3594.4166666666665,0.0,0.0,23.64450091666667,0.3489166666666667,123.64699999999999,53.0755215,68.0,0.0,64.0,961.75,26.333333333333332,64347.916666666664,61287.083333333336,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,5,1.7.0-twitch.1-rc.1
10514,11.0,120.0,643.0,58.0,1485.642857142857,0.0,0.0,23.035460214285713,0.36214285714285716,118.19950000000001,51.26278735714286,83.0,0.0,64.0,736.6428571428571,40.07142857142857,64425.0,59914.71428571428,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,10,1.7.0-twitch.1-rc.1
10515,14.0,120.0,586.0,56.0,1568.0,0.0,0.0,23.364207307692308,0.3783846153846154,125.20592307692307,53.182656153846146,79.0,0.0,64.0,765.3846153846154,34.0,64439.230769230766,59006.61538461538,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,8,1.7.0-twitch.1-rc.1
10516,5.0,120.0,1011.0,119.0,7851.571428571428,0.0,0.0,23.856150500000002,0.43142857142857144,126.0055,53.127926,143.0,0.0,64.0,882.8571428571429,40.07142857142857,64425.0,62376.142857142855,0.0,0.0,0.0,0.0,0.0,0.0,2,2,23,6,1.7.0-twitch.1-rc.1
10517,7.0,120.0,797.0,83.0,3056.1875,0.0,0.0,35.171186625,17.155125,116.585375,41.716665875,109.0,0.0,64.0,827.875,30.1875,64482.8125,61618.5625,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,8,1.7.0-twitch.1-rc.1
10518,9.0,120.0,396.0,76.0,5537.75,0.0,0.0,45.596602749999995,22.383583333333334,140.58950000000002,51.58211158333333,93.0,0.0,64.0,795.8333333333334,40.166666666666664,64347.916666666664,61964.416666666664,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,8,1.7.0-twitch.1-rc.1
10519,11.0,120.0,544.0,53.0,1504.3846153846155,0.0,0.0,31.142686076923077,0.47215384615384615,129.45792307692307,46.480402999999995,76.0,0.0,64.0,714.0769230769231,31.615384615384617,64339.61538461538,61643.307692307695,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,7,1.7.0-twitch.1-rc.1
10520,14.0,120.0,556.0,61.0,1461.7333333333333,0.0,0.0,30.0052534,0.45386666666666664,129.21726666666666,46.88999533333333,88.0,0.0,64.0,690.5333333333333,30.6,64412.666666666664,60903.2,0.0,0.0,0.0,0.0,0.0,0.0,1,2,43,9,1.7.0-twitch.1-rc.1
10521,5.0,120.0,625.0,112.0,7658.571428571428,0.0,0.0,21.542793285714286,0.43442857142857144,115.87807142857142,48.14132364285714,133.0,0.0,64.0,1006.1428571428571,32.785714285714285,64425.0,61912.857142857145,0.0,0.0,0.0,0.0,0.0,0.0,2,6,1,8,1.7.0-twitch.1-rc.1
10522,7.0,120.0,8612.0,349.0,11468.6,0.0,0.0,23.501109733333333,9.431466666666667,106.63316666666667,35.52098453333333,329.0,0.0,64.0,1066.6333333333334,24.233333333333334,64499.0,54978.066666666666,0.0,0.0,0.0,0.0,0.0,0.0,1,3,132,10,1.7.0-twitch.1-rc.1
10523,9.0,120.0,210.0,39.0,1308.0,0.0,0.0,36.719259,0.5229090909090909,145.4820909090909,51.73610054545454,58.0,0.0,64.0,739.5454545454545,33.0,64240.0,61973.181818181816,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,6,1.7.0-twitch.1-rc.1
10524,11.0,120.0,340.0,70.0,3888.769230769231,0.0,0.0,30.038931153846153,0.5389999999999999,124.6156153846154,44.448855307692305,91.0,0.0,64.0,780.6923076923077,31.615384615384617,64339.61538461538,62056.307692307695,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,9,1.7.0-twitch.1-rc.1
